Text,Rätt Kategori,Modell_Kategori,Tid (s),Rätt,Model,Antal Artiklar,Korrekt Klassifikation,Accuracy,Precision,Recall,CPU,GPU,Genomsnitt tid för artiklar
"Campbell to be Lions consultant

Former government communications chief Alastair Campbell will act as a media consultant...",sport,This article falls under the category of Sport.,0.23,False,,,,,,,,,
"Lions blow to World Cup winners

British and Irish Lions coach Clive Woodward says he is unlikely to select any players ...",sport,Category: Sports,0.21,False,,,,,,,,,
"Wilkinson fit to face Edinburgh

England captain Jonny Wilkinson will make his long-awaited return from injury against E...",sport,Category: Sports,0.14,False,,,,,,,,,
"Dallaglio eyeing Lions tour place

Former England captain Lawrence Dallaglio still harbours hopes of a place on the Brit...",sport,Category: Sports,0.15,False,,,,,,,,,
"Dawson set for new Wasps contract

European champions Wasps are set to offer Matt Dawson a new deal.

The 31-year-old Wo...",sport,Sports,0.12,False,,,,,,,,,
"Healey targets England comeback

Leicester wing Austin Healey hopes to use Sunday's return Heineken Cup clash with Wasps...",sport,Sport,0.21,True,,,,,,,,,
"Scrum-half Williams rejoins Bath

Bath have signed their former scrum-half Andy Williams on a short-term deal from the N...",sport,Sport,0.13,True,,,,,,,,,
"Bath faced with Tindall ultimatum

Mike Tindall's agent has warned Bath they have until next week to improve their contr...",sport,Sport,0.12,True,,,,,,,,,
"Tindall wants second opinion

England centre Mike Tindall is to seek a second opinion before having surgery on a foot in...",sport,Sport,0.13,True,,,,,,,,,
"Paris promise raises Welsh hopes

Has there been a better Six Nations match than Saturday's epic in Paris?

And can the ...",sport,Sport,0.24,True,,,,,,,,,
"Wales silent on Grand Slam talk

Rhys Williams says Wales are still not thinking of winning the Grand Slam despite a thi...",sport,Sport,0.17,True,,,,,,,,,
"Sculthorpe wants Lions captaincy

Paul Sculthorpe has admitted he would love to succeed Andy Farrell as Great Britain sk...",sport,Sport,0.19,True,,,,,,,,,
"Tigers wary of Farrell 'gamble'

Leicester say they will not be rushed into making a bid for Andy Farrell should the Gre...",sport,Sport,0.13,True,,,,,,,,,
"Farrell saga to drag on - Lindsay

Wigan chairman Maurice Lindsay says he does not expect a quick solution to the on-goi...",sport,Category: Sports,0.18,False,,,,,,,,,
"England given tough Sevens draw

England will have to negotiate their way through a tough draw if they are to win the Ru...",sport,Sport,0.17,True,,,,,,,,,
"Wales hails new superstar

One game into his Six Nations career, and Gavin Henson is already a Welsh legend.

A mesmeric...",sport,Sport,0.24,True,,,,,,,,,
"Sydney to host north v south game

Sydney will host a northern versus southern hemisphere charity match in June or July,...",sport,Sport,0.14,True,,,,,,,,,
"Celts savour Grand Slam prospect

The Six Nations has heralded a new order in northern hemisphere rugby this year and Wa...",sport,Sport,0.23,True,,,,,,,,,
"Ireland win eclipses refereeing 'errors'

The International Rugby Board may have to step in to stop frustrated coaches a...",sport,Sports,0.23,False,,,,,,,,,
"Ireland 19-13 England

Ireland consigned England to their third straight Six Nations defeat with a stirring victory at L...",sport,Sports,0.29,False,,,,,,,,,
"Fuming Robinson blasts officials

England coach Andy Robinson said he was ""livid"" after his side were denied two tries i...",sport,Sport,0.18,True,,,,,,,,,
"Scotland 18-10 Italy

Six Chris Paterson penalties gave Scotland victory in a dour but clinical encounter against Italy ...",sport,This news article can be categorized under the category of Sport.,0.32,False,,,,,,,,,
"Bortolami predicts dour contest

Italy skipper Marco Bortolami believes Saturday's Six Nations contest against Scotland ...",sport,Sport,0.13,True,,,,,,,,,
"O'Connell rejects Lions rumours

Ireland and Munster lock Paul O'Connell has dismissed media reports linking him to the ...",sport,Sport,0.17,True,,,,,,,,,
"Taylor poised for Scotland return

Simon Taylor has been named in the Scotland squad for Saturday's Six Nations clash wi...",sport,Category: Sports,0.2,False,,,,,,,,,
"Vickery upbeat about arm injury

England prop Phil Vickery is staying positive despite a broken arm ruling him out of th...",sport,Category: Sports,0.16,False,,,,,,,,,
"Dominici backs lacklustre France

Wing Christophe Dominici says France can claim another Six Nations Grand Slam despite ...",sport,This news article can be categorized under Sports.,0.25,False,,,,,,,,,
"Llewellyn plans Wales retirement

Wales record cap holder Gareth Llewellyn will retire from Test rugby at the end of the...",sport,This news article can be categorized under Sports.,0.3,False,,,,,,,,,
"England 17-18 France

England suffered an eighth defeat in 11 Tests as scrum-half Dimitri Yachvili booted France to vict...",sport,Sport,0.27,True,,,,,,,,,
"Wilkinson to miss Ireland match

England will have to take on Ireland in the Six Nations without captain and goal-kicker...",sport,Sport,0.19,True,,,,,,,,,
"Italy 8-38 Wales

Wales secured their first away win in the RBS Six Nations for nearly four years with a six-try victory...",sport,Sport,0.28,True,,,,,,,,,
"D'Arcy injury adds to Ireland woe

Gordon D'Arcy has been ruled out of the Ireland team for Saturday's Six Nations clash...",sport,Sport,0.15,True,,,,,,,,,
"O'Driscoll out of Scotland game

Ireland captain Brian O'Driscoll has been ruled out of Saturday's RBS Six Nations clash...",sport,Sport,0.13,True,,,,,,,,,
"Tindall aiming to earn Lions spot

Bath and England centre Mike Tindall believes he can make this summer's Lions tour, d...",sport,Sport,0.14,True,,,,,,,,,
"O'Connor aims to grab opportunity

Johnny O'Connor is determined to make a big impression when he makes his RBS Six Nati...",sport,This article belongs to the category: Sports.,0.23,False,,,,,,,,,
"Henman overcomes rival Rusedski

Tim Henman saved a match point before fighting back to defeat British rival Greg Ruseds...",sport,Sport,0.17,True,,,,,,,,,
"Safin slumps to shock Dubai loss

Marat Safin suffered a shock loss to unseeded Nicolas Kiefer in round one of the Dubai...",sport,Category: Sports,0.14,False,,,,,,,,,
"Ferrero eyes return to top form

Former world number one Juan Carlos Ferrero insists he can get back to his best despite...",sport,Sport,0.18,True,,,,,,,,,
"Roddick into San Jose final

Andy Roddick will play Cyril Saulnier in the final of the SAP Open in San Jose on Sunday.

...",sport,Sport,0.16,True,,,,,,,,,
"Federer claims Dubai crown

World number one Roger Federer added the Dubai Championship trophy to his long list of succe...",sport,This news article can be categorized as **Sport**.,0.26,False,,,,,,,,,
"Young debut cut short by Ginepri

Fifteen-year-old Donald Young's first appearance in an ATP tennis tournament proved br...",sport,Category: Sports,0.19,False,,,,,,,,,
"Melzer shocks Agassi

Second seed Andre Agassi suffered a comprehensive defeat by Jurgen Melzer in the quarter-finals of...",sport,Sport,0.14,True,,,,,,,,,
"Federer forced to dig deep

Top seed Roger Federer had to save two match points before squeezing past Juan Carlos Ferrer...",sport,Category: Sports,0.15,False,,,,,,,,,
"Nadal marches on in Mexico

Rafael Nadal continued his run of fine form to beat Guillermo Canas and reach the Mexican Op...",sport,This news article can be categorized under **Sports**.,0.24,False,,,,,,,,,
"Hantuchova in Dubai last eight

Daniela Hantuchova moved into the quarter-finals of the Dubai Open, after beating Elene ...",sport,This news article belongs to the category: Sports,0.23,False,,,,,,,,,
"Parmar ruled out of Davis Cup tie

A knee injury has forced Arvind Parmar out of Great Britain's Davis Cup tie in Israel...",sport,Sport,0.16,True,,,,,,,,,
"Davenport hits out at Wimbledon

World number one Lindsay Davenport has criticised Wimbledon over the issue of equal pri...",sport,Sport,0.13,True,,,,,,,,,
"Dogged Federer claims Dubai crown

World number one Roger Federer added the Dubai Championship trophy to his long list o...",sport,Sport,0.16,True,,,,,,,,,
"Henman hopes ended in Dubai

Third seed Tim Henman slumped to a straight sets defeat in his rain-interrupted Dubai Open ...",sport,Sport,0.13,True,,,,,,,,,
"Mirza shocks Kuznetsova

Sania Mirza continued her remarkable rise with victory over US Open champion Svetlana Kuznetsov...",sport,Category: Sports,0.18,False,,,,,,,,,
"Hantuchova in Dubai last eight

Daniela Hantuchova moved into the quarter-finals of the Dubai Open, after beating Elene ...",sport,Sport,0.16,True,,,,,,,,,
"Murray to make Cup history

Andrew Murray will become Britain's youngest-ever Davis Cup player after it was confirmed he...",sport,Sport,0.14,True,,,,,,,,,
"Davenport hits out at Wimbledon

World number one Lindsay Davenport has criticised Wimbledon over the issue of equal pri...",sport,"Sports (or Tennis, specifically)",0.19,False,,,,,,,,,
"Venus stunned by Farina Elia

Venus Williams suffered a first-round defeat for the first time in four years at the Dubai...",sport,Sport,0.14,True,,,,,,,,,
"Martinez sees off Vinci challenge

Veteran Spaniard Conchita Martinez came from a set down to beat Italian Roberta Vinci...",sport,Sports,0.13,False,,,,,,,,,
"Serena becomes world number two

Serena Williams has moved up five places to second in the world rankings after her Aust...",sport,Sport,0.12,True,,,,,,,,,
"Hingis to make unexpected return

Martina Hingis makes her return to competitve tennis after two years out of the game a...",sport,Sport,0.12,True,,,,,,,,,
"Clijsters set for February return

Tennis star Kim Clijsters will make her return from a career-threatening injury at th...",sport,Sport,0.12,True,,,,,,,,,
"Hewitt falls to Dent

Lleyton Hewitt suffered a shock defeat to Taylor Dent in the quarter-finals of the Australian Hard...",sport,Sport,0.12,True,,,,,,,,,
"Angry Williams rejects criticism

Serena Williams has angrily rejected claims that she and sister Venus are a declining ...",sport,Sports,0.16,False,,,,,,,,,
"Davenport dismantles young rival

Top seed Lindsay Davenport booked her place in the last 16 of the Australian Open with...",sport,This news article falls under the category of **Sport**.,0.3,False,,,,,,,,,
"Serena ends Sania Mirza's dream

Sania Mirza, the first Indian woman to reach the third round of a Grand Slam tennis eve...",sport,This news article can be categorized under the category of SPORT.,0.27,False,,,,,,,,,
"Kuznetsova 'failed a drugs test'

US Open champion Svetlana Kuznetsova has tested positive for a banned drug, according ...",sport,Sport,0.19,True,,,,,,,,,
"What now for British tennis?

Tim Henman's decision to quit Davis Cup tennis has left the British team with a gargantuan...",sport,Sport,0.2,True,,,,,,,,,
"Hewitt overcomes wobble in Sydney

Lleyton Hewitt gave himself the perfect preparation for next week's Australian Open w...",sport,Category: Sports,0.18,False,,,,,,,,,
"Moya fights back for Indian title

Carlos Moya became the first man to successfully defend the Chennai Open title by bea...",sport,This news article falls under the category of: Sports,0.21,False,,,,,,,,,
"Rochus shocks Coria in Auckland

Top seed Guillermo Coria went out of the Heineken Open in Auckland on Thursday with a s...",sport,Category: Sports,0.14,False,,,,,,,,,
"Johansson takes Adelaide victory

Second seed Joachim Johansson won his second career title with a 7-5 6-3 win over Tayl...",sport,Sports,0.12,False,,,,,,,,,
"Hingis hints at playing comeback

Martina Hingis has admitted that she might consider a competitive return to tennis if ...",sport,Sport,0.12,True,,,,,,,,,
"Slovakia seal Hopman Cup success

Slovakia clinched the Hopman Cup for the second time by beating Argentina 3-0 in Satur...",sport,Sport,0.16,True,,,,,,,,,
"Dementieva prevails in Hong Kong

Elena Dementieva swept aside defending champion Venus Williams 6-3 6-2 to win Hong Kon...",sport,Sport,0.12,True,,,,,,,,,
"Injury sidelines Philippoussis

Mark Philippoussis withdrew from the Sydney International tennis tournament as expected ...",sport,Sport,0.11,True,,,,,,,,,
"Hewitt falls to Dent in Adelaide

Lleyton Hewitt suffered a shock defeat to Taylor Dent in the quarter-finals of the Aus...",sport,Sport,0.14,True,,,,,,,,,
"Federer breezes into semi-finals

Roger Federer reached the last four of the Qatar Open with an easy 6-1 6-2 win over se...",sport,Category: Sports,0.15,False,,,,,,,,,
"Davenport puts retirement on hold

Lindsay Davenport has put any talk of retirement on hold after having a largely injur...",sport,Sport,0.12,True,,,,,,,,,
"Rusedski angry over supplements

Greg Rusedski has criticised the governing body of men's tennis for not releasing conta...",sport,Sport,0.16,True,,,,,,,,,
"Navratilova hits out at critics

Martina Navratilova has defended her decision to prolong her tennis career at the age o...",sport,Sport,0.13,True,,,,,,,,,
"Prodigy Monfils blows away Gaudio

French prodigy Gael Monfils underlined his huge promise by beating French Open champi...",sport,Sport,0.12,True,,,,,,,,,
"Connors boost for British tennis

Former world number one Jimmy Connors is planning a long-term relationship with the La...",sport,Sport,0.18,True,,,,,,,,,
"Henin-Hardenne beaten on comeback

Justine Henin-Hardenne lost to Elena Dementieva in a comeback exhibition match in Bel...",sport,Sport,0.17,True,,,,,,,,,
"Moya clinches Cup for Spain

Spain won the Davis Cup for the second time in their history when Carlos Moya beat the USA'...",sport,Sport,0.19,True,,,,,,,,,
"Capriati to miss Melbourne

Jennifer Capriati has become the third leading lady to withdraw from the Australian Open bec...",sport,Sport,0.11,True,,,,,,,,,
"Classy Henman makes winning start

Tim Henman opened his 2005 campaign with a 6-1 7-5 victory over Argentine David Nalba...",sport,Sport,0.18,True,,,,,,,,,
"Moya emotional after Davis Cup win

Carlos Moya described Spain's Davis Cup victory as the highlight of his career after...",sport,This article falls under the category of **Sport**.,0.28,False,,,,,,,,,
"Moya emotional at Davis Cup win

Carlos Moya described Spain's Davis Cup victory as the highlight of his career after he...",sport,Sport,0.19,True,,,,,,,,,
"Capriati out of Australian Open

Jennifer Capriati has become the third leading lady to withdraw from the Australian Ope...",sport,Health,0.11,False,,,,,,,,,
"Bryan twins keep US hopes alive

The United States kept the Davis Cup final alive with victory in Saturday's doubles rub...",sport,Sport,0.17,True,,,,,,,,,
"Faultless Federer has no equal

Roger Federer - nice bloke, fantastic tennis player - the ultimate sportsman.

When Lley...",sport,Sport,0.19,True,,,,,,,,,
"Mauresmo opens with victory in LA

Amelie Mauresmo and Maria Sharapova won their opening matches at the Tour Championshi...",sport,Sport,0.19,True,,,,,,,,,
"Agassi fear for Melbourne

Andre Agassi's involvement in the Australian Open was put in doubt after he pulled out of the...",sport,Sport,0.13,True,,,,,,,,,
"Henman to face Saulnier test

British number one Tim Henman will face France's Cyril Saulnier in the first round of next...",sport,The news article is categorized as **Sport**,0.5,False,,,,,,,,,
"Moya suffers shock loss

Fifth seed Carlos Moya was the first big name to fall at the Australian Open as he went down to...",sport,Category: Sports,0.21,False,,,,,,,,,
"Clijsters hope on Aussie Open

Kim Clijsters has denied reports that she has pulled out of January's Australian Open bec...",sport,Sport,0.13,True,,,,,,,,,
"Clijsters could play Aussie Open

Kim Clijsters has denied reports that she has pulled out of January's Australian Open ...",sport,Sport,0.13,True,,,,,,,,,
"Edgy Agassi struggles past Dent

Andre Agassi put in an erratic display before edging into the fourth round of the Austr...",sport,Category: Sports,0.23,False,,,,,,,,,
"Roddick splits from coach Gilbert

Andy Roddick has ended an 18-month association with coach Brad Gilbert which yielded ...",sport,Sports,0.16,False,,,,,,,,,
"Roddick in talks over new coach

Andy Roddick is reportedly close to confirming US Davis Cup assistant Dean Goldfine as ...",sport,Sport,0.12,True,,,,,,,,,
"Hewitt survives Nalbandian epic

Home favourite Lleyton Hewitt came through a dramatic five-set battle with Argentine Da...",sport,Category: Sports,0.19,False,,,,,,,,,
"Sydney return for Henin-Hardenne

Olympic champion Justine Henin-Hardenne will return to action in January's Sydney Inte...",sport,Sport,0.12,True,,,,,,,,,
"Koubek suspended after drugs test

Stefan Koubek says he has been banned for three months by the International Tennis Fe...",sport,Sport,0.11,True,,,,,,,,,
"Hewitt fights back to reach final

Lleyton Hewitt kept his dream of an Australian Open title alive with a four-set win o...",sport,Sport,0.19,True,,,,,,,,,
"Officials respond in court row

Australian tennis' top official has defended the Australian Open courts at Melbourne Par...",sport,Sport,0.13,True,,,,,,,,,
"Williams battles to Aussie title

Serena Williams staged a remarkable recovery to beat Lindsay Davenport and win her sec...",sport,Sports,0.18,False,,,,,,,,,
"Safin cool on Wimbledon

Newly-crowned Australian Open champion Marat Safin has ruled out any chance of winning Wimbledo...",sport,Sport,0.19,True,,,,,,,,,
"Safin plays down Wimbledon hopes

Newly-crowned Australian Open champion Marat Safin has ruled out any chance of winning...",sport,Sport,0.19,True,,,,,,,,,
"Nadal puts Spain 2-0 up

Result: Nadal 6-7 (6/8) 6-2 7-6 (8/6) 6-2 Roddick

Spain's Rafael Nadal beats Andy Roddick of t...",sport,Sports,0.47,False,,,,,,,,,
"Henman & Murray claim LTA awards

Tim Henman was named player of the year for 2004 by the Lawn Tennis Association at Wim...",sport,Sport,0.14,True,,,,,,,,,
"Connors' rallying cry for British tennis

""Do you have it in your heart? How much guts do you have? How much do you hate...",sport,Category: Sports,0.24,False,,,,,,,,,
"Roche 'turns down Federer offer'

Australian tennis coach Tony Roche has turned down an approach from Roger Federer to b...",sport,Sport,0.13,True,,,,,,,,,
"Federer joins all-time greats

The last year has seen one player dominate men's tennis, and one country dominate the wom...",sport,This article can be categorized under Sports.,0.34,False,,,,,,,,,
"Philippoussis doubt over Open bid

Mark Philippoussis is almost certain to miss the Australian Open after suffering a gr...",sport,Sports,0.14,False,,,,,,,,,
"Slovakia reach Hopman Cup final

Slovakia will play Argentina in the final of the Hopman Cup after beating Group B rival...",sport,Sports,0.14,False,,,,,,,,,
"Dent continues Adelaide progress

American Taylor Dent reached the final of the Australian hardcourt event in Adelaide w...",sport,Sport,0.11,True,,,,,,,,,
"Moya sidesteps Davis Cup in 2005

Carlos Moya has chosen not to help Spain try and defend the Davis Cup crown they won i...",sport,Sport,0.12,True,,,,,,,,,
"Henman decides to quit Davis Cup

Tim Henman has retired from Great Britain's Davis Cup team.

The 30-year-old, who made...",sport,Sport,0.17,True,,,,,,,,,
"Ivanovic seals Canberra victory

Serbia's Ana Ivanovic captured her first WTA title with a straight-sets victory over Hu...",sport,Sport,0.11,True,,,,,,,,,
"Minister digs in over doping row

The Belgian sports minister at the centre of the Svetlana Kuznetsova doping row says h...",sport,Category: Politics,0.18,False,,,,,,,,,
"Safin relieved at Aussie recovery

Marat Safin admitted he thought he was suffering another Australian Open final nightm...",sport,Sport,0.16,True,,,,,,,,,
"Veteran Martinez wins Thai title

Conchita Martinez won her first title in almost five years with victory over Anna-Lena...",sport,This news article belongs to the category: Sports.,0.19,False,,,,,,,,,
"Soderling wins tense Milan final

Fifth seed Robin Soderling took the Milan Indoors title with a dramatic win over Radek...",sport,Category: Sports,0.13,False,,,,,,,,,
"Rusedski forced out in Marseille

Greg Rusedski was forced to withdraw from the Open 13 in Marseille on Thursday with a ...",sport,Category: Sports,0.13,False,,,,,,,,,
"Big guns ease through in San Jose

Top-seeded Americans Andy Roddick and Andre Agassi survived minor scares to reach the...",sport,This news article can be categorized as **Sports**.,0.25,False,,,,,,,,,
"Almagro continues Spanish surge

Unseeded Nicolas Almagro became the fifth Spaniard to reach the last eight at the Bueno...",sport,Sport,0.12,True,,,,,,,,,
"Melzer shocks Agassi in San Jose

Second seed Andre Agassi suffered a comprehensive defeat by Jurgen Melzer in the quart...",sport,Sport,0.14,True,,,,,,,,,
"Mirza makes Indian tennis history

Teenager Sania Mirza completed a superb week at the Hyderabad Open by becoming the fi...",sport,Category: Sports,0.18,False,,,,,,,,,
"Roddick to face Saulnier in final

Andy Roddick will play Cyril Saulnier in the final of the SAP Open in San Jose on Sun...",sport,Category: Sports,0.15,False,,,,,,,,,
"Ink helps drive democracy in Asia

The Kyrgyz Republic, a small, mountainous state of the former Soviet republic, is usi...",tech,Politik,0.24,False,,,,,,,,,
"China net cafe culture crackdown

Chinese authorities closed 12,575 net cafes in the closing months of 2004, the country...",tech,Politics,0.17,False,,,,,,,,,
"Microsoft seeking spyware trojan

Microsoft is investigating a trojan program that attempts to switch off the firm's ant...",tech,Security,0.13,False,,,,,,,,,
"Digital guru floats sub-$100 PC

Nicholas Negroponte, chairman and founder of MIT's Media Labs, says he is developing a ...",tech,Technology (Business),0.22,False,,,,,,,,,
"Technology gets the creative bug

The hi-tech and the arts worlds have for some time danced around each other and offere...",tech,Category: Art and Culture,0.31,False,,,,,,,,,
"Wi-fi web reaches farmers in Peru

A network of community computer centres, linked by wireless technology, is providing ...",tech,The news article can be categorized as: **Technology and Development**,0.37,False,,,,,,,,,
"Microsoft releases bumper patches

Microsoft has warned PC users to update their systems with the latest security fixes ...",tech,Security,0.14,False,,,,,,,,,
"Virus poses as Christmas e-mail

Security firms are warning about a Windows virus disguising itself as an electronic Chr...",tech,Security,0.16,False,,,,,,,,,
"Apple laptop is 'greatest gadget'

The Apple Powerbook 100 has been chosen as the greatest gadget of all time, by US mag...",tech,"This article can be categorized under **Technology** or **Electronics**. It discusses the list of top 100 greatest gadgets of all time, compiled by US magazine Mobile PC. The Apple Powerbook 100 was chosen as the greatest among them due to its pioneering role in portable computing and influencing future notebook designs. The list includes various electronic devices such as mobile phones, personal video recorders, CD players, calculators, cameras, and radios.",1.45,False,,,,,,,,,
"Google's toolbar sparks concern

Search engine firm Google has released a trial tool which is concerning some net users ...",tech,Business,0.2,False,,,,,,,,,
"UK net users leading TV downloads

British TV viewers lead the trend of illegally downloading US shows from the net, acc...",tech,Kultur,0.22,False,,,,,,,,,
"IBM puts cash behind Linux push

IBM is spending $100m (£52m) over the next three years beefing up its commitment to Lin...",tech,"This news article can be categorized under ""Business"" due to IBM's financial commitment of $100m towards Linux software, aiming to improve the usage of Linux on various devices and enhancing collaboration tools.",0.54,False,,,,,,,,,
"UK pioneers digital film network

The world's first digital cinema network will be established in the UK over the next 1...",tech,This news article can be categorized under **Culture and Arts**.,0.31,False,,,,,,,,,
"EU software patent law faces axe

The European Parliament has thrown out a bill that would have allowed software to be p...",tech,business,0.15,False,,,,,,,,,
"Xbox power cable 'fire fear'

Microsoft has said it will replace more than 14 million power cables for its Xbox consoles...",tech,Safety,0.16,False,,,,,,,,,
"Global blogger action day called

The global web blog community is being called into action to lend support to two impri...",tech,This news article can be categorized as **Human Rights**.,0.36,False,,,,,,,,,
"Finding new homes for old phones

Re-using old mobile phones is not just good for the environment, it has social benefit...",tech,Business,0.2,False,,,,,,,,,
"PlayStation 3 chip to be unveiled

Details of the chip designed to power Sony's PlayStation 3 console will be released i...",tech,Technology,0.17,False,,,,,,,,,
"Intel unveils laser breakthrough

Intel has unveiled research that could mean data is soon being moved around chips at t...",tech,Technology,0.19,False,,,,,,,,,
"Security scares spark browser fix

Microsoft is working on a new version of its Internet Explorer web browser.

The reva...",tech,Security,0.19,False,,,,,,,,,
"Britons fed up with net service

A survey conducted by PC Pro Magazine has revealed that many Britons are unhappy with t...",tech,"The category for this news article is ""Business"" (Economy).",0.29,False,,,,,,,,,
"Sun offers processing by the hour

Sun Microsystems has launched a pay-as-you-go service which will allow customers requ...",tech,This news article falls under the category of Business.,0.24,False,,,,,,,,,
"Lasers help bridge network gaps

An Indian telecommunications firm has turned to lasers to help it overcome the problems...",tech,This news article can be categorized under: Technology,0.26,False,,,,,,,,,
"Game firm holds 'cast' auditions

Video game firm Bioware is to hold open auditions for people to become cast members fo...",tech,Entertainment or Gaming,0.17,False,,,,,,,,,
"Sony PSP console hits US in March

US gamers will be able to buy Sony's PlayStation Portable from 24 March, but there is...",tech,"This article can be categorized as **Technology** or **Gaming**. The focus of the article is on the release of a new gaming device, the Sony PlayStation Portable (PSP), and its features, pricing, and comparisons with other devices in the market. Although there are mentions of economic aspects such as pricing and sales numbers, the main topic remains the technology or gaming sector.",0.88,False,,,,,,,,,
"Warnings about junk mail deluge

The amount of spam circulating online could be about to undergo a massive increase, say...",tech,Security,0.18,False,,,,,,,,,
"Warning over tsunami aid website

Net users are being told to avoid a scam website that claims to collect cash on behalf...",tech,"The provided news article falls under the category of ""Politics"" or ""Security"", as it involves a scam website and contact with the police. The main focus is on fraudulent activities targeting donations for tsunami victims, which is a political issue due to its humanitarian aspect and potential legal repercussions. However, the article also discusses technology-related aspects such as domain names, spam emails, and computer crime units, which could arguably classify it under ""Technology"" or ""Internet Security"". Ultimately, both categories are reasonable choices, but given the primary focus on the scam and its relation to a disaster relief effort, the most suitable category would be ""Politics.""",1.58,False,,,,,,,,,
"Piero gives rugby perspective

BBC Sport unveils its new analysis tool Piero at the Wales v England rugby union match on...",tech,Sport,0.19,False,,,,,,,,,
"Open source leaders slam patents

The war of words between Microsoft and the open source movement heated up this week as...",tech,Politics,0.17,False,,,,,,,,,
"Reboot ordered for EU patent law

A European Parliament committee has ordered a rewrite of the proposals for controversi...",tech,The news article can be categorized under: **Politics**,0.25,False,,,,,,,,,
"Solutions to net security fears

Fake bank e-mails, or phishing, and stories about ID theft are damaging the potential o...",tech,Security,0.28,False,,,,,,,,,
"Mobile networks seek turbo boost

Third-generation mobile (3G) networks need to get faster if they are to deliver fast i...",tech,Business,0.3,False,,,,,,,,,
"Global digital divide 'narrowing'

The ""digital divide"" between rich and poor nations is narrowing fast, according to a ...",tech,Business,0.17,False,,,,,,,,,
"UK gets official virus alert site

A rapid alerting service that tells home computer users about serious internet securi...",tech,"This news article falls under the category of ""Business & Technology"" as it discusses a new government service related to internet security, which is specifically designed for home computer users and small businesses.",0.53,False,,,,,,,,,
"Iran jails blogger for 14 years

An Iranian weblogger has been jailed for 14 years on charges of spying and aiding forei...",tech,Politics,0.19,False,,,,,,,,,
"Microsoft seeking spyware trojan

Microsoft is investigating a trojan program that attempts to switch off the firm's ant...",tech,Security (Cybersecurity),0.18,False,,,,,,,,,
"US woman sues over cartridges

A US woman is suing Hewlett Packard (HP), saying its printer ink cartridges are secretly ...",tech,"This news article falls under the category of ""Business"".",0.25,False,,,,,,,,,
"Movie body hits peer-to-peer nets

The movie industry has struck out at file-sharing networks with another round of laws...",tech,Business,0.17,False,,,,,,,,,
"Security warning over 'FBI virus'

The US Federal Bureau of Investigation is warning that a computer virus is being spre...",tech,Security (Cybersecurity),0.18,False,,,,,,,,,
"Apple iPod family expands market

Apple has expanded its iPod family with the release of its next generation of the digi...",tech,"This news article falls under the category of **Business** due to its focus on Apple's expansion of their iPod family in the digital music market, and discussions about market shares, competitors, sales figures, and business strategies.",0.62,False,,,,,,,,,
"T-Mobile bets on 'pocket office'

T-Mobile has launched its latest ""pocket office"" third-generation (3G) device which al...",tech,Business,0.2,False,,,,,,,,,
"Hotspot users gain free net calls

People using wireless net hotspots will soon be able to make free phone calls as well...",tech,Technology (Business),0.18,False,,,,,,,,,
"DVD copy protection strengthened

DVDs will be harder to copy thanks to new anti-piracy measures devised by copy protect...",tech,Business,0.17,False,,,,,,,,,
"Apple attacked over sources row

Civil liberties group the Electronic Frontier Foundation (EFF) has joined a legal fight...",tech,The category for this news article is Politics.,0.23,False,,,,,,,,,
"Sony PSP tipped as a 'must-have'

Sony's Playstation Portable is the top gadget for 2005, according to a round-up of ult...",tech,Technology,0.16,False,,,,,,,,,
"BBC leads interactive Bafta wins

The BBC and the National Theatre have led the field at this year's Interactive Bafta a...",tech,Media & Entertainment,0.19,False,,,,,,,,,
"Millions buy MP3 players in US

One in 10 adult Americans - equivalent to 22 million people - owns an MP3 player, accord...",tech,Technology,0.17,False,,,,,,,,,
"'No re-draft' for EU patent law

A proposed European law on software patents will not be re-drafted by the European Comm...",tech,Business,0.17,False,,,,,,,,,
"Domain system scam fear

A system to make it easier to create website addresses using alphabets like Cyrillic could open...",tech,Business,0.19,False,,,,,,,,,
"Cheaper chip for mobiles

A mobile phone chip which combines a modem and a computer processor on one bit of silicon inst...",tech,"Technology (or Business, if preferred)",0.25,False,,,,,,,,,
"Blind student 'hears in colour'

A blind student has developed software that turns colours into musical notes so that he...",tech,Technology,0.17,False,,,,,,,,,
"Xbox 2 may be unveiled in summer

Details of the next generation of Microsoft's Xbox games console - codenamed Xenon - w...",tech,Technology,0.19,False,,,,,,,,,
"Microsoft launches its own search

Microsoft has unveiled the finished version of its home-grown search engine.

The now...",tech,Business (Ekonomi),0.23,False,,,,,,,,,
"Moving mobile improves golf swing

A mobile phone that recognises and responds to movements has been launched in Japan.
...",tech,"This news article can be categorized as **Technology**. The article discusses the launch of a motion-sensitive mobile phone, developed by Sharp and released by Vodafone's Japanese division. The phone offers unique features such as motion control for gaming and musical instrument capabilities. However, it does not primarily focus on business or financial aspects, which would make ""Technology"" an appropriate category for this article.",0.95,False,,,,,,,,,
"Junk e-mails on relentless rise

Spam traffic is up by 40%, putting the total amount of e-mail that is junk up to an ast...",tech,"The category for this news article is ""Business""",0.23,False,,,,,,,,,
